DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,pS6_N,pCFOS_N,SYP_N,CaNA_N
0.03651750271443392,0.02742868455472648,0.005740398667771165,0.005598431302908772,0.005520631862279344,0.006418554620983044,0.004903704393575582,0.026867878195856787,0.006759863204773758,0.007450043535345337,0.05156343735394485,0.008865651203461439,0.01084846662751191,0.0073948430256124,0.0056741796919760334,0.011773165110463092,0.0049647580933143845,0.024450902015199262,0.007489160722456799,0.015459071385994649,0.027973759719680812,0.007891633517017056,0.004495143271337756,0.005364835544690996,0.005935595054536783,0.00924223615768916,0.005508976717217558,0.003885311799638102,0.005957851446058711,0.004013698975367936,0.028768266834001754,0.0040760060161276965,0.08064364583556895,0.011271600575298909,0.025432182090083768,0.015624110167272344,0.007902234569999117,0.007828067296557266,0.010327647097992264,0.01757831036087722,0.011624491517850269,0.007784592536524474,0.020497143924724927,0.00734244320153328,0.00465913796520496,0.017477887354054294,0.03664048933424656,0.00838880084445743,0.023414488202477404,0.010751734429323813,0.01940992741285724,0.01004921005689853,0.00608561991417909,0.025390370909959676,0.0075881625055235205,0.010258531921808447,0.02012472927612921,0.006351561121506201,0.00724946939910792,0.005503444953988986,0.012795162993562427,0.00867060197099651,0.006680793381912781,0.007715441111745705,0.008492382560340518,0.027265269058026696,0.007108585094427434,0.006589071208387619,0.02608179203961488,0.0030863054677055975,0.007067817371623391,0.04044409962969703
0.0367083075174605,0.026956619301561048,0.005281738651745146,0.005961870158502212,0.00570121323614819,0.006574742803174286,0.005007106682060897,0.02759993799722018,0.006866181826259809,0.0070413566608466685,0.05092235125750746,0.008490826573825327,0.011987810328476798,0.0070304221412119255,0.005204872137894848,0.012570091863652485,0.005010085783358436,0.025917607672601945,0.008334291663885727,0.01417082476460535,0.027887408861688532,0.007327340818887898,0.004921365578584828,0.0050177350365392314,0.0054087692178459035,0.009462275173244723,0.005277970861775508,0.0043035358668812645,0.005481859793450107,0.004374775256211469,0.028132329417784662,0.004004515844776396,0.08313041130095608,0.011355853419507952,0.024047966757915106,0.015085576273519022,0.0072071820668833395,0.00744487015569996,0.010101106400983878,0.017826938372985716,0.012578536466671758,0.007634008384506671,0.02047522770247542,0.007483831500466088,0.0041976272216118,0.016481921686650643,0.03510293028094891,0.0072414983279490645,0.023560772837819603,0.0106915344430124,0.019599832676419633,0.00875316343900279,0.006447304806164367,0.026169772744427635,0.007886852227246067,0.010609718466180857,0.021422972944155218,0.0065881497026974494,0.007074424074680473,0.005124720401613018,0.01309594818036494,0.008186407043435866,0.006883309421877548,0.008024177465791378,0.008414279547290736,0.027910977810227625,0.007382259618435631,0.006630024083718831,0.025816874285883987,0.0033409109063527167,0.006856553309038506,0.04119543249476154
0.03818745904191713,0.027250124763381536,0.005980201977681255,0.0055890120712518135,0.005744245220455731,0.006266321274329524,0.004536776351183013,0.025558430644733385,0.007442448519751528,0.007245998311177543,0.0523094728846829,0.008441419342033489,0.010944969104609105,0.006808381965362315,0.005576687566376644,0.01151889608421073,0.004778961502816438,0.024261911268788364,0.007754179908693156,0.01377017287184407,0.02982579058773925,0.007918298979686255,0.004477225349396286,0.0046947731533263076,0.005884575794664392,0.008462541707566466,0.005383337161033326,0.004057291486765989,0.005296267582455764,0.004148466980818267,0.02683925683311706,0.004339875355285148,0.0808134961135818,0.011733529198027927,0.024753849089258637,0.015380770904795837,0.007794219440712923,0.0076043664184614,0.010124509415939687,0.016562599530244186,0.01142819147188093,0.007457157462580577,0.020999917463019147,0.007456147956367271,0.005184272390385214,0.017783803385113386,0.03620955300094871,0.0074422627970472,0.02377957537360426,0.009911118012828313,0.020041217021471266,0.008626557482101317,0.005672202895016863,0.026629946233503374,0.007471236302156192,0.011299940473589308,0.01969835368952267,0.006844485322110042,0.007008473941343514,0.005216239105895324,0.014642080511120268,0.008626106605867247,0.006741676427873191,0.008437471751180304,0.008097509102724672,0.02898769213608382,0.007494774327930859,0.006367245288283556,0.02733319237682368,0.0033798445108875553,0.007234594877256503,0.040436048545326835
0.038417433851398806,0.027561972039558087,0.005814182962143025,0.005645563015996825,0.005513239111066189,0.006286954336623593,0.005092545571221136,0.025801954591485887,0.0070623566665650745,0.007941518142103116,0.0491489412012046,0.008036253912234476,0.011501129668308397,0.007133625575273296,0.005441079363057126,0.011814115902737905,0.005208768407255101,0.024287778158438928,0.008071851802340484,0.013065567280115513,0.029818500660431995,0.008207723850552854,0.005029467110571493,0.004317150844838878,0.005575724280349604,0.00961026061312564,0.006760053984038678,0.004077899718131438,0.005728394531618392,0.004262133641507023,0.02622927372190621,0.0040291399626901135,0.07989668168032699,0.011273724069325981,0.0260788566503301,0.017205478497352312,0.00814741206339069,0.00792959374410217,0.011145854573024373,0.018740011000982524,0.012541888687834044,0.007812083760074445,0.019655314660975327,0.007647935597417413,0.004805148001979423,0.01608999969820817,0.03545262416754037,0.006860316715180003,0.023921302673373925,0.009265667998461494,0.016942783026410297,0.008864594717202502,0.005589854306251857,0.026940929558923264,0.00778350328914493,0.011744653512127855,0.01948562052901574,0.0060936348853590306,0.008462991333460035,0.005312632617377485,0.015009945817213691,0.008542310521548739,0.00644926792016064,0.007495443415392872,0.008822222513583064,0.028405829988741887,0.007591376870053161,0.005637661523452926,0.025883611794810437,0.0034131191364710316,0.0077107876492773205,0.04085477635525158
0.03452318434935291,0.028108874942670812,0.006024991045014753,0.005503991210909733,0.005891519464364872,0.006308432809030037,0.004526119886085228,0.024953811231440505,0.006612424896218516,0.008577142612456883,0.052454629645851784,0.008254462799466719,0.010948552574035294,0.006427033107640559,0.005430058781725707,0.01268765681450533,0.0048070259843824206,0.025674870332377555,0.007454531435061183,0.01614048047412597,0.02789236368129645,0.007617801005427878,0.004463046657436389,0.00517150284362525,0.0052394807914888175,0.009396759368658589,0.0065351118858175275,0.0038741037250246027,0.005226348128142953,0.004318403964156463,0.02444701588006193,0.003950426574318759,0.07848805050059877,0.011245256219797231,0.028827936998870502,0.017100151379162584,0.007850075613749419,0.007266807407992517,0.010509466809208175,0.017014483296603797,0.011127843848030712,0.007386766894805593,0.021646678976404193,0.007152113632684481,0.0052329074067062305,0.01841248899639637,0.03473238055687408,0.006737358089550412,0.025217909030869446,0.010091704827670333,0.01921261161150106,0.009297732208178111,0.00583512179528661,0.02624517372030295,0.008017372588383684,0.010906484214341169,0.02134333818799719,0.00621699491953028,0.0075948528719643384,0.006131019496155854,0.016734325897989663,0.008365218826046544,0.006274542988123354,0.007240175054464822,0.008765620659187968,0.02912351230587931,0.009025363197775166,0.006526723335249852,0.02395304845782741,0.0033882356674829334,0.00684395346461315,0.03747603914357145
0.03688945599623006,0.027026795244398834,0.005656243420494843,0.006034824854227201,0.005312944788581015,0.005980318284358874,0.004630002645158075,0.026750603346715113,0.006130324993049003,0.007460462606746789,0.05195551374044513,0.00899162981510994,0.010969545817372747,0.006561370604152421,0.005032288267232398,0.01205828426680351,0.004826551048950578,0.026779226529465464,0.007214669732522109,0.014949439126296836,0.029043626828965566,0.008105936222787161,0.004642788906809121,0.004565002657657245,0.005469757503051226,0.009195777660899827,0.005718243681205046,0.003725457723101199,0.005551170410530977,0.004169670617538369,0.027881714667286468,0.0035442154127042127,0.08463849804944161,0.010926970519155326,0.024845256885308364,0.015006453872201002,0.00799042505113284,0.007920407355245412,0.009762489699972532,0.017194879931902128,0.01096312387683619,0.006876600554895281,0.02291549370637037,0.007576103550522548,0.004238703480081359,0.016407459011235595,0.03904661906803942,0.007759231216202666,0.023904738696249154,0.010940813731457446,0.019286516877381282,0.008985080876639415,0.005294444105959885,0.024456344491471348,0.008134625612371943,0.010817400231933075,0.021759352196242494,0.005621144863632697,0.0064400443334794765,0.005105039695286968,0.014234227572222822,0.00902330459570006,0.006253798471392365,0.007051737920192679,0.007981088049720917,0.028604479964424535,0.007395312709829257,0.00627417771577295,0.026582420751032284,0.0030414909511891457,0.006501031003140573,0.039418811333887305
0.03759373564686207,0.029459231387665076,0.006410115892920168,0.005557630583936225,0.005679275919790678,0.006382118070139362,0.004838578159433115,0.024548451781223595,0.00614391386141878,0.008062071894812731,0.04914521684190772,0.007818207209968866,0.011962375425874703,0.006348422510261074,0.005490055346133146,0.012565963501491964,0.004385445212066974,0.024459021922566767,0.007827465180601392,0.01475919356929213,0.028313656335205623,0.0067548557359444995,0.0043820325834054265,0.005140323832501013,0.006056274771484873,0.009438332046939127,0.006233650185151644,0.003816987589416403,0.005554417818324723,0.004408871306332687,0.026678735810130774,0.004223838674923333,0.08163239760164427,0.01075726449171718,0.026461365622774968,0.015424317643623184,0.0073413906797199545,0.007414806605428644,0.010254687362313964,0.017491649992574805,0.010418985349933092,0.00716725590914368,0.021184397251170745,0.007483079991174219,0.005183260272660335,0.016778539974297978,0.03606526299363272,0.006547242378573232,0.025737878744692973,0.010813492400424276,0.017869062388502895,0.009529226153367031,0.006205590462323752,0.027148382387403882,0.007019000257308953,0.011064176749110775,0.020687799737580538,0.006719815693707219,0.007557342965713081,0.0054016463359093676,0.01665723623845761,0.008969756124276557,0.006521287946729207,0.007476978252128471,0.009626310612758366,0.02822054457760752,0.007311592303674512,0.00641494134694385,0.025863241619474828,0.003105242629011269,0.006810866524076002,0.03922421682030752
0.03680826714667278,0.02898942013587608,0.005981003232602705,0.005071496461405116,0.005229285929359312,0.005344710796328389,0.004693902607213314,0.025629476465041143,0.005851011015206778,0.007130018731073445,0.05287623149064098,0.00837952126938693,0.011077755751927435,0.006405923497788707,0.005676540143939104,0.012301845482385417,0.003994425854660785,0.024660286514163635,0.007582868771506847,0.013768421047539678,0.02879842768160245,0.007645042252074212,0.00430129534369616,0.0050491706604951945,0.0051117857123241855,0.009674468335422353,0.005814374918811947,0.0038523655945638456,0.0053030439354086484,0.00422456358300664,0.0282590575669413,0.0038417635261519113,0.08475456306015067,0.01010459650684575,0.025369248454435313,0.015088296802340868,0.007585576952461723,0.007256838911091463,0.011024955691675671,0.01800779582746723,0.012517201378502565,0.007025986657696561,0.0206860365252701,0.007745624688964391,0.004554415544361596,0.015481009974686604,0.03733468600932168,0.008086918580822455,0.023631290664740647,0.009715412679303134,0.01963176620176058,0.008491048139480905,0.005702679266599856,0.027652221003228325,0.007174156826223939,0.011273351993089379,0.020489253743271017,0.00642923561385089,0.008548855977279345,0.005849257387031421,0.014474943933464109,0.008729896134091173,0.0065032314720717835,0.007570754638703668,0.008685231568808316,0.02842716430715844,0.007415672030038162,0.005402396793911559,0.026532182527358894,0.0031091351264792132,0.007277295960505534,0.03933204299023766
0.03778687247608955,0.027042188421295764,0.0052848985681722424,0.006064351053295141,0.006023090389429507,0.005870482056134779,0.00470427680238476,0.02594339650900537,0.005936107379111604,0.008272996505387141,0.052110025055007975,0.007938531189319378,0.011374707996808755,0.00648007711786786,0.005675408667903941,0.011292074243777142,0.004550771654055334,0.025147137335424407,0.007559032376882501,0.013778973406219228,0.029476605060514784,0.007285475878251921,0.0046104677210815825,0.005039164172741814,0.004880913800319435,0.0084824086196802,0.006318740158006332,0.0032918938749743228,0.005811820889576366,0.0040918708734936455,0.026867878876197827,0.003605699583219272,0.08439158840881279,0.011424049614429777,0.026233059540924756,0.015803986619972142,0.007367419546971925,0.007737585049996786,0.010894854488922698,0.016777660319939023,0.011192812077999699,0.00719564289718496,0.022115510325843187,0.00720714482746774,0.005305743062875202,0.018545305203573434,0.03483332600434404,0.006675729841166423,0.02384865068363695,0.010595585202748854,0.018404136709612443,0.008717302275378416,0.006078870425698053,0.025481267808981196,0.008117492774407849,0.010428952254318252,0.02064558315153557,0.006017792107830161,0.007964242030390572,0.005631717780298039,0.015024619446109302,0.008812921584426056,0.006789603650416486,0.007743486103641005,0.008235278890874245,0.029313457863779452,0.007939441828235402,0.006275781545019149,0.026614120911275515,0.003296098443687938,0.006815449334882906,0.03890839065076168
0.03787614069533806,0.02650651487264474,0.006177962060481507,0.005844922442777382,0.005258040111870045,0.0066525601263834385,0.004769265376673198,0.02621316623572172,0.006804858790566478,0.007816912812935662,0.05095910785016491,0.008960964951407916,0.012031179427284157,0.006589603801335692,0.00570763007142634,0.012111250695641188,0.004819144123654863,0.025753309783153183,0.007391762673907819,0.014431161975166482,0.028823695250764635,0.007301792376087138,0.0044812595549442655,0.004541085742613832,0.005291922789868848,0.008890506491996436,0.005236258799911039,0.0039007908082820094,0.004823125149562397,0.004062610953810719,0.027158385789312917,0.004076404864002912,0.08012626354941092,0.01134816382524958,0.025067778990419322,0.01665476930770016,0.0072399493692257705,0.007541527467674191,0.010074425861447025,0.018311797305320225,0.01046302186948529,0.007621060158534127,0.021206882147972707,0.007438048658830137,0.005214866264519876,0.01871194579714561,0.03650380218290253,0.0069535468013982955,0.02392241698621681,0.0113965808122215,0.019315001162734918,0.009209900412700102,0.005892825449582236,0.027585994974345968,0.007513131491481298,0.011718079208550723,0.019632079399161055,0.006296551469241555,0.007953695989147665,0.005223388364954379,0.012245655636634285,0.008648723688958524,0.007232801564227212,0.007168351207467632,0.008148283766844283,0.02946752214868298,0.007314192890312723,0.006248875356650224,0.026033574509623958,0.00359290178099051,0.0075633112203776385,0.03893501350196387
